geneset,lib,geneset2
4745, ' GTEX-PWOO-0526-SM-2S1Q3_heart_female_40-49_years ' ,5,5080
4746, ' GTEX-QDVN-0326-SM-2I3FS_heart_male_50-59_years ' ,5,5081
4747, ' GTEX-S7SF-0526-SM-3K2BC_heart_female_20-29_years ' ,5,5082
4748, ' GTEX-R55G-0526-SM-2TC5O_heart_female_40-49_years ' ,5,5083
4749, ' GTEX-QESD-0526-SM-2I5G5_heart_male_20-29_years ' ,5,5084
4750, ' GTEX-XXEK-0926-SM-4BRWH_heart_male_50-59_years ' ,5,5085
4751, ' GTEX-WHSE-0926-SM-3NMBS_heart_male_20-29_years ' ,5,5086
4752, ' GTEX-RUSQ-0526-SM-2TF72_heart_male_50-59_years ' ,5,5087
4753, ' GTEX-U8XE-1126-SM-3DB8W_heart_male_30-39_years ' ,5,5088
4754, ' GTEX-U8XE-0926-SM-3DB8V_heart_male_30-39_years ' ,5,5089
4755, ' GTEX-RWSA-0626-SM-2XCBD_heart_male_40-49_years ' ,5,5090
4756, ' GTEX-W5X1-0826-SM-3GILN_heart_female_40-49_years ' ,5,5091
4757, ' GTEX-UPK5-0226-SM-3GAEV_heart_male_40-49_years ' ,5,5092
4758, ' GTEX-VUSG-0726-SM-3GIK1_heart_male_50-59_years ' ,5,5093
4759, ' GTEX-WEY5-0226-SM-3GIKN_heart_female_40-49_years ' ,5,5094
4760, ' GTEX-WFG7-0826-SM-3GIKU_heart_male_20-29_years ' ,5,5095
4761, ' GTEX-WFON-0226-SM-3GIKR_heart_male_40-49_years ' ,5,5096
4762, ' GTEX-WH7G-0326-SM-3NMBH_heart_male_40-49_years ' ,5,5097
4763, ' GTEX-WK11-0626-SM-3NMAV_heart_male_50-59_years ' ,5,5099
4764, ' GTEX-XOT4-1126-SM-4B66E_heart_female_60-69_years ' ,5,5100
4765, ' GTEX-WL46-0726-SM-3LK5Z_heart_male_50-59_years ' ,5,5101
4766, ' GTEX-XQ3S-0526-SM-4BOQA_heart_male_20-29_years ' ,5,5102
4767, ' GTEX-XBEC-1226-SM-4AT65_heart_male_50-59_years ' ,5,5103
4768, ' GTEX-X4EP-0326-SM-3P5Z6_heart_female_60-69_years ' ,5,5104
4769, ' GTEX-XLM4-2026-SM-4AT4X_heart_male_60-69_years ' ,5,5105
4770, ' GTEX-X3Y1-0226-SM-3P5Z5_heart_male_40-49_years ' ,5,5106
4771, ' GTEX-XQ8I-0226-SM-4BOPM_heart_male_50-59_years ' ,5,5107
4772, ' GTEX-XPT6-0226-SM-4B65L_heart_male_20-29_years ' ,5,5108
4773, ' GTEX-WY7C-1126-SM-3NB3A_heart_male_50-59_years ' ,5,5109
4774, ' GTEX-X5EB-0626-SM-46MVQ_heart_male_40-49_years ' ,5,5110
4775, ' GTEX-WHWD-0326-SM-3LK6L_heart_male_50-59_years ' ,5,5111
4776, ' GTEX-XV7Q-0726-SM-4BRV6_heart_female_40-49_years ' ,5,5112
4777, ' GTEX-XYKS-0226-SM-4BRW3_heart_female_60-69_years ' ,5,5113
4778, ' GTEX-XPVG-0726-SM-4B658_heart_male_50-59_years ' ,5,5114
4779, ' GTEX-XGQ4-0526-SM-4AT6C_heart_male_50-59_years ' ,5,5115
4780, ' GTEX-XUJ4-0626-SM-4BOOO_heart_female_60-69_years ' ,5,5116
4781, ' GTEX-WHPG-1026-SM-3NMBA_heart_male_50-59_years ' ,5,5117
4782, ' GTEX-WQUQ-1326-SM-3MJFF_heart_male_60-69_years ' ,5,5118
4783, ' GTEX-WYJK-1126-SM-3NM9Z_heart_male_50-59_years ' ,5,5119
4784, ' GTEX-WRHU-1026-SM-4E3ID_heart_female_50-59_years ' ,5,5121
4785, ' GTEX-V1D1-0626-SM-4JBHN_heart_male_50-59_years ' ,5,5122
4786, ' GTEX-O5YV-0326-SM-2I5H2_heart_female_60-69_years ' ,5,5123
4787, ' GTEX-NPJ8-0426-SM-2HMK6_heart_male_40-49_years ' ,5,5124
4788, ' GTEX-QEG5-0926-SM-2TC64_heart_male_20-29_years ' ,5,5125
4789, ' GTEX-REY6-1026-SM-2TF4Y_heart_male_60-69_years ' ,5,5126
4790, ' GTEX-RTLS-0826-SM-2TF5Q_heart_female_60-69_years ' ,5,5127
4791, ' GTEX-P44H-0726-SM-48TBT_heart_male_40-49_years ' ,5,5128
4792, ' GTEX-SIU8-0826-SM-2XCDQ_heart_male_50-59_years ' ,5,5129
4793, ' GTEX-WI4N-0626-SM-3TW8Z_heart_female_40-49_years ' ,5,5130
4794, ' GTEX-WI4N-0726-SM-3TW93_heart_female_40-49_years ' ,5,5131
4795, ' GTEX-R45C-0926-SM-3GAD4_heart_female_60-69_years ' ,5,5132
4796, ' GTEX-WRHU-1226-SM-4E3IJ_heart_female_50-59_years ' ,5,5134
4797, ' GTEX-X8HC-1626-SM-46MWE_heart_female_50-59_years ' ,5,5138
4798, ' GTEX-PVOW-0426-SM-2XCF8_heart_male_40-49_years ' ,5,5140
4799, ' GTEX-P4QS-2126-SM-3NMCF_testis_male_60-69_years ' ,5,5144
4800, ' GTEX-R55C-1426-SM-48FED_testis_male_40-49_years ' ,5,5145
4801, ' GTEX-U3ZM-1626-SM-4DXSK_testis_male_40-49_years ' ,5,5146
4802, ' GTEX-XMK1-2026-SM-4B65K_testis_male_40-49_years ' ,5,5147
4803, ' GTEX-S3XE-1526-SM-4AD5A_testis_male_50-59_years ' ,5,5148
4804, ' GTEX-S7SE-0326-SM-4AT5Q_testis_male_50-59_years ' ,5,5149
4805, ' GTEX-T8EM-0126-SM-4DM5R_testis_male_40-49_years ' ,5,5150
4806, ' GTEX-TKQ1-0926-SM-4DXU2_testis_male_30-39_years ' ,5,5152
4807, ' GTEX-Q2AH-1526-SM-48TZG_testis_male_40-49_years ' ,5,5153
4808, ' GTEX-QLQW-1026-SM-447A9_testis_male_30-39_years ' ,5,5154
4809, ' GTEX-XBED-2026-SM-4AT5D_testis_male_60-69_years ' ,5,5155
4810, ' GTEX-V1D1-2126-SM-4JBH4_testis_male_50-59_years ' ,5,5157
4811, ' GTEX-OIZH-2126-SM-3NB1P_testis_male_50-59_years ' ,5,5158
4812, ' GTEX-OXRL-2126-SM-3NM98_testis_male_50-59_years ' ,5,5159
4813, ' GTEX-U4B1-1526-SM-4DXSL_testis_male_40-49_years ' ,5,5160
4814, ' GTEX-XGQ4-2026-SM-4AT6G_testis_male_50-59_years ' ,5,5161
4815, ' GTEX-S4Q7-1226-SM-4AD5I_testis_male_20-29_years ' ,5,5162
4816, ' GTEX-X5EB-2026-SM-4E3KA_testis_male_40-49_years ' ,5,5163
4817, ' GTEX-XBEC-0126-SM-4GIDT_testis_male_50-59_years ' ,5,5164
4818, ' GTEX-OHPM-2126-SM-3LK75_testis_male_50-59_years ' ,5,5165
4819, ' GTEX-Q2AI-1226-SM-48U14_testis_male_40-49_years ' ,5,5166
4820, ' GTEX-TKQ2-1526-SM-4DXUN_testis_male_50-59_years ' ,5,5167
4821, ' GTEX-SNOS-1126-SM-4DM67_testis_male_40-49_years ' ,5,5168
4822, ' GTEX-S95S-1126-SM-4B64E_testis_male_60-69_years ' ,5,5170
4823, ' GTEX-UPJH-0126-SM-4IHLL_testis_male_50-59_years ' ,5,5171
4824, ' GTEX-WH7G-1926-SM-4LVMM_testis_male_40-49_years ' ,5,5172
4825, ' GTEX-OOBJ-2126-SM-3NB1N_testis_male_60-69_years ' ,5,5174
4826, ' GTEX-RUSQ-2126-SM-47JXK_testis_male_50-59_years ' ,5,5176
4827, ' GTEX-U8XE-0126-SM-4E3I3_testis_male_30-39_years ' ,5,5177
4828, ' GTEX-SUCS-1326-SM-4DM5T_testis_male_70-79_years ' ,5,5178
4829, ' GTEX-XPT6-1626-SM-4B655_testis_male_20-29_years ' ,5,5179
4830, ' GTEX-RWSA-2426-SM-47JXR_testis_male_40-49_years ' ,5,5182
4831, ' GTEX-N7MS-0126-SM-3TW8O_testis_male_60-69_years ' ,5,5183
4832, ' GTEX-T6MN-2026-SM-4DM7L_testis_male_50-59_years ' ,5,5184
4833, ' GTEX-S7PM-0626-SM-4AD4Q_testis_male_60-69_years ' ,5,5185
4834, ' GTEX-QEG4-0126-SM-48TZE_testis_male_30-39_years ' ,5,5186
4835, ' GTEX-REY6-0126-SM-48FDT_testis_male_60-69_years ' ,5,5187
4836, ' GTEX-OOBK-2126-SM-3LK5T_testis_male_40-49_years ' ,5,5188
4837, ' GTEX-XQ3S-2726-SM-4BOP2_testis_male_20-29_years ' ,5,5189
4838, ' GTEX-XAJ8-1326-SM-47JYT_testis_male_40-49_years ' ,5,5190
4839, ' GTEX-R55E-0726-SM-48FCZ_testis_male_20-29_years ' ,5,5191
4840, ' GTEX-O5YT-2126-SM-3MJGD_testis_male_20-29_years ' ,5,5193
4841, ' GTEX-OIZI-0126-SM-3NB13_testis_male_40-49_years ' ,5,5195
4842, ' GTEX-XPVG-2226-SM-4B65U_testis_male_50-59_years ' ,5,5197
4843, ' GTEX-WFON-2026-SM-4LVMW_testis_male_40-49_years ' ,5,5198
4844, ' GTEX-RN64-2326-SM-48FDW_testis_male_50-59_years ' ,5,5201
4845, ' GTEX-WRHU-0326-SM-3MJFY_breast_female_50-59_years ' ,5,5405
4846, ' GTEX-XUJ4-1926-SM-4BOOV_breast_female_60-69_years ' ,5,5412
4847, ' GTEX-S4UY-0726-SM-4AD6X_breast_female_40-49_years ' ,5,5421
4848, ' GTEX-POMQ-1226-SM-3P61F_uterus_female_20-29_years ' ,5,5492
4849, ' GTEX-S341-1026-SM-4AD71_uterus_female_40-49_years ' ,5,5493
4850, ' GTEX-U4B1-0126-SM-4DXSN_adrenal ' ,5,5637
4851, ' GTEX-Q2AI-0226-SM-48U1D_adrenal ' ,5,5638
4852, ' GTEX-OIZH-1326-SM-3NB1H_adrenal ' ,5,5640
4853, ' GTEX-XMK1-0226-SM-4B65D_adrenal ' ,5,5644
4854, ' GTEX-XYKS-0926-SM-4BRVG_adrenal ' ,5,5646
4855, ' GTEX-XUZC-0226-SM-4BOO7_adrenal ' ,5,5654
4856, ' GTEX-TKQ2-0226-SM-4DM6V_adrenal ' ,5,5655
4857, ' GTEX-QCQG-0126-SM-48U27_adrenal ' ,5,5658
4858, ' GTEX-PWOO-0326-SM-48TDB_adrenal ' ,5,5660
4859, ' GTEX-S4Q7-0226-SM-4AD5O_adrenal ' ,5,5664
4860, ' GTEX-XUJ4-0126-SM-4BOP7_adrenal ' ,5,5667
4861, ' GTEX-PLZ6-0226-SM-3P61I_adrenal ' ,5,5669
4862, ' GTEX-XQ3S-1726-SM-4BOOD_adrenal ' ,5,5679
4863, ' GTEX-N7MS-0326-SM-4E3K2_adipose ' ,5,5683
4864, ' GTEX-WVLH-0226-SM-3MJG6_adipose ' ,5,5684
4865, ' GTEX-WL46-0326-SM-3LK6Y_adipose ' ,5,5685
4866, ' GTEX-XOT4-0226-SM-4B66Z_adipose ' ,5,5686
4867, ' GTEX-T6MN-0226-SM-32PMD_adipose ' ,5,5687
4868, ' GTEX-SJXC-0226-SM-2XCDU_adipose ' ,5,5689
4869, ' GTEX-SIU8-0226-SM-2XCDS_adipose ' ,5,5690
4870, ' GTEX-W5X1-2626-SM-4LMI8_adipose ' ,5,5691
4871, ' GTEX-XLM4-0226-SM-4AT4N_adipose ' ,5,5695
4872, ' GTEX-QV44-1825-SM-447CF_adipose ' ,5,5696
4873, ' GTEX-P78B-0226-SM-3NB1Z_adipose ' ,5,5697
4874, ' GTEX-VUSG-2426-SM-4KKZG_adipose ' ,5,5699
4875, ' GTEX-TMZS-0226-SM-3DB9N_adipose ' ,5,5703
4876, ' GTEX-Q2AG-0226-SM-2S1P4_adipose ' ,5,5704
4877, ' GTEX-XMK1-0926-SM-4B66X_adipose ' ,5,5705
4878, ' GTEX-R53T-1526-SM-48FEK_breast_female_50-59_years ' ,5,5707
4879, ' GTEX-XUYS-0226-SM-47JX1_adipose ' ,5,5709
4880, ' GTEX-XMK1-1126-SM-4IHJ8_breast_male_40-49_years ' ,5,5710
4881, ' GTEX-TKQ2-1826-SM-33HB2_breast_male_50-59_years ' ,5,5711
4882, ' GTEX-QLQ7-1526-SM-2S1QA_adipose ' ,5,5720
4883, ' GTEX-XBED-2326-SM-47JYR_adipose ' ,5,5721
4884, ' GTEX-R55C-1626-SM-48FEG_adipose ' ,5,5722
4885, ' GTEX-XPVG-2726-SM-4B66W_adipose ' ,5,5723
4886, ' GTEX-Q2AH-1726-SM-3NB2B_adipose ' ,5,5725
4887, ' GTEX-TKQ1-1126-SM-4GIAZ_adipose ' ,5,5726
4888, ' GTEX-S3XE-1626-SM-3K2AJ_adipose ' ,5,5727
4889, ' GTEX-TKQ1-0226-SM-33HB5_breast_male_30-39_years ' ,5,5728
4890, ' GTEX-O5YV-0226-SM-48TBY_adipose ' ,5,5729
4891, ' GTEX-T6MO-1726-SM-33HB8_adipose ' ,5,5730
4892, ' GTEX-PSDG-1626-SM-48TCQ_breast_male_50-59_years ' ,5,5731
4893, ' GTEX-PLZ6-1326-SM-3NB24_adipose ' ,5,5732
4894, ' GTEX-XUZC-1826-SM-4BRVO_adipose ' ,5,5735
4895, ' GTEX-SNOS-1426-SM-32PLY_adipose ' ,5,5736
4896, ' GTEX-SUCS-1826-SM-32PM1_adipose ' ,5,5737
4897, ' GTEX-U4B1-1726-SM-3DB9F_adipose ' ,5,5738
4898, ' GTEX-XUW1-0526-SM-4BOP3_adipose ' ,5,5739
4899, ' GTEX-XUJ4-2526-SM-4BOO4_adipose ' ,5,5740
4900, ' GTEX-S4UY-0226-SM-3K2AP_adipose ' ,5,5741
4901, ' GTEX-R55D-0326-SM-48FES_adipose ' ,5,5742
4902, ' GTEX-R55D-0826-SM-48FEA_breast_male_50-59_years ' ,5,5743
4903, ' GTEX-XGQ4-0926-SM-4AT4U_breast_male_50-59_years ' ,5,5744
4904, ' GTEX-XGQ4-2226-SM-4AT4Y_adipose ' ,5,5745
4905, ' GTEX-WH7G-2226-SM-3NMBN_adipose ' ,5,5746
4906, ' GTEX-S4P3-1526-SM-3K2AV_adipose ' ,5,5749
4907, ' GTEX-PWN1-0226-SM-2S1OZ_adipose ' ,5,5750
4908, ' GTEX-R55G-2426-SM-2TC5I_adipose ' ,5,5751
4909, ' GTEX-S4Q7-1126-SM-4AD6R_breast_male_20-29_years ' ,5,5752
4910, ' GTEX-XV7Q-2326-SM-4BRVZ_breast_female_40-49_years ' ,5,5754
4911, ' GTEX-WY7C-2426-SM-3NB2V_adipose ' ,5,5756
4912, ' GTEX-WY7C-2726-SM-3NB3P_breast_male_50-59_years ' ,5,5757
4913, ' GTEX-OXRL-0226-SM-3NB18_adipose ' ,5,5760
4914, ' GTEX-Q2AI-1426-SM-2S1P5_adipose ' ,5,5761
4915, ' GTEX-WFON-1826-SM-3GILG_breast_male_40-49_years ' ,5,5764
4916, ' GTEX-QMRM-1726-SM-2S1QG_adipose ' ,5,5767
4917, ' GTEX-V955-2026-SM-3GAFA_breast_male_60-69_years ' ,5,5768
4918, ' GTEX-QDVJ-1826-SM-2S1P3_adipose ' ,5,5771
4919, ' GTEX-PWOO-2226-SM-2S1P1_adipose ' ,5,5772
4920, ' GTEX-WFG8-2326-SM-3GILF_adipose ' ,5,5773
4921, ' GTEX-PLZ5-1826-SM-3NB22_adipose ' ,5,5778
4922, ' GTEX-P4QS-0226-SM-3NB1U_adipose ' ,5,5779
4923, ' GTEX-X4LF-1726-SM-3NMBZ_adipose ' ,5,5780
4924, ' GTEX-XQ8I-0526-SM-4BOPS_adipose ' ,5,5783
4925, ' GTEX-UJHI-1626-SM-3DB9A_adipose ' ,5,5784
4926, ' GTEX-PSDG-0326-SM-48TCP_adipose ' ,5,5791
4927, ' GTEX-OIZH-0226-SM-2YUMH_adipose ' ,5,5792
4928, ' GTEX-NFK9-0326-SM-3MJGV_adipose ' ,5,5793
4929, ' GTEX-OOBJ-0226-SM-2YUMM_adipose ' ,5,5794
4930, ' GTEX-Q734-1826-SM-2I3EL_adipose ' ,5,5798
4931, ' GTEX-XV7Q-2626-SM-4BRVA_adipose ' ,5,5799
4932, ' GTEX-S4Q7-1626-SM-3K2AE_adipose ' ,5,5800
4933, ' GTEX-OOBK-0226-SM-2YUMF_adipose ' ,5,5801
4934, ' GTEX-PLZ4-0226-SM-2S1NW_adipose ' ,5,5802
4935, ' GTEX-XUZC-1126-SM-4BOPZ_adipose ' ,5,5803
4936, ' GTEX-WHWD-0826-SM-3LK6R_adipose ' ,5,5807
4937, ' GTEX-XV7Q-1726-SM-4BRUU_adipose ' ,5,5808
4938, ' GTEX-WH7G-1126-SM-3NMBK_adipose ' ,5,5813
4939, ' GTEX-WYJK-1426-SM-3NM8V_adipose ' ,5,5814
4940, ' GTEX-XBED-1326-SM-4AT4F_adipose ' ,5,5816
4941, ' GTEX-WHPG-0626-SM-3NMBD_adipose ' ,5,5818
4942, ' GTEX-XGQ4-1026-SM-4AT4L_adipose ' ,5,5819
4943, ' GTEX-WY7C-0926-SM-3NB34_adipose ' ,5,5821
4944, ' GTEX-WK11-2426-SM-3NMAA_adipose ' ,5,5825
4945, ' GTEX-WL46-2026-SM-3LK7U_adipose ' ,5,5826
4946, ' GTEX-XQ8I-1426-SM-4BOPW_adipose ' ,5,5828
4947, ' GTEX-XXEK-2426-SM-4BRUS_adipose ' ,5,5836
4948, ' GTEX-WOFL-0826-SM-3MJG1_breast_male_60-69_years ' ,5,5857
4949, ' GTEX-NPJ8-0226-SM-48TBN_adipose ' ,5,5863
4950, ' GTEX-OIZG-0526-SM-2HMLF_lung_male_50-59_years ' ,5,5901
4951, ' GTEX-UJHI-0726-SM-3DB92_lung_female_50-59_years ' ,5,5923
4952, ' GTEX-OHPK-0526-SM-2HMJB_lung_female_50-59_years ' ,5,5924
4953, ' GTEX-WFJO-0326-SM-3GIL3_lung_male_30-39_years ' ,5,5927
4954, ' GTEX-OIZI-1026-SM-3NB1K_lung_male_40-49_years ' ,5,5930
4955, ' GTEX-X4LF-0526-SM-3NMB6_lung_male_50-59_years ' ,5,5932
4956, ' GTEX-SUCS-0626-SM-32PM5_lung_male_70-79_years ' ,5,5933
4957, ' GTEX-RWS6-0226-SM-2XCA9_lung_female_60-69_years ' ,5,5934
4958, ' GTEX-OXRL-0526-SM-2I3EZ_lung_male_50-59_years ' ,5,5936
4959, ' GTEX-P4QT-0526-SM-2I3EX_lung_female_50-59_years ' ,5,5937
4960, ' GTEX-QCQG-0326-SM-2I3ES_lung_female_50-59_years ' ,5,5940
4961, ' GTEX-O5YW-0526-SM-2YUMX_lung_male_50-59_years ' ,5,5943
4962, ' GTEX-XQ8I-1126-SM-4BOO2_lung_male_50-59_years ' ,5,5944
4963, ' GTEX-PLZ6-0426-SM-2I5FG_lung_male_30-39_years ' ,5,5946
4964, ' GTEX-TML8-0326-SM-4GICN_lung_female_40-49_years ' ,5,5947
4965, ' GTEX-PW2O-0526-SM-2I3DX_lung_male_20-29_years ' ,5,5949
4966, ' GTEX-OIZH-0526-SM-2HMKV_lung_male_50-59_years ' ,5,5950
4967, ' GTEX-WH7G-0726-SM-3NMBM_lung_male_40-49_years ' ,5,5951
4968, ' GTEX-WY7C-0426-SM-3NB3C_lung_male_50-59_years ' ,5,5952
4969, ' GTEX-Q2AH-0426-SM-2I3EP_lung_male_40-49_years ' ,5,5953
4970, ' GTEX-R55G-0826-SM-2TC5U_lung_female_40-49_years ' ,5,5954
4971, ' GTEX-RU1J-0126-SM-2TF6Y_lung_female_20-29_years ' ,5,5957
4972, ' GTEX-SNOS-0426-SM-32PMH_lung_male_40-49_years ' ,5,5958
4973, ' GTEX-WFON-0426-SM-3GIL4_lung_male_40-49_years ' ,5,5960
4974, ' GTEX-WFG7-0526-SM-3GIKI_lung_male_20-29_years ' ,5,5961
4975, ' GTEX-WYJK-0826-SM-3NM8Y_lung_male_50-59_years ' ,5,5965
4976, ' GTEX-OXRK-0926-SM-2HMKP_lung_female_50-59_years ' ,5,5968
4977, ' GTEX-OHPM-0526-SM-2YUMJ_lung_male_50-59_years ' ,5,5970
4978, ' GTEX-P4PP-0526-SM-2HMKE_lung_female_30-39_years ' ,5,5971
4979, ' GTEX-SE5C-0526-SM-2XCE1_lung_female_40-49_years ' ,5,5972
4980, ' GTEX-P4QS-0526-SM-2I3ET_lung_male_60-69_years ' ,5,5976
4981, ' GTEX-QDVN-0726-SM-4B64L_lung_male_50-59_years ' ,5,5981
4982, ' GTEX-T6MO-0426-SM-32QOI_lung_female_40-49_years ' ,5,5985
4983, ' GTEX-PWOO-0726-SM-2I3EB_lung_female_40-49_years ' ,5,5996
4984, ' GTEX-XQ3S-0926-SM-4BOPI_lung_male_20-29_years ' ,5,6002
4985, ' GTEX-OHPN-2826-SM-3LK67_blood ' ,5,6006
4986, ' GTEX-Q734-2226-SM-3GAD9_blood ' ,5,6007
4987, ' GTEX-WRHU-0726-SM-3MJFL_blood ' ,5,6008
4988, ' GTEX-R55E-0326-SM-48FD2_blood ' ,5,6009
4989, ' GTEX-RTLS-0726-SM-46MV4_blood ' ,5,6010
4990, ' GTEX-N7MS-0626-SM-2YUN7_blood ' ,5,6011
4991, ' GTEX-S7PM-0426-SM-3NM91_blood ' ,5,6012
4992, ' GTEX-SIU8-0426-SM-4BRUE_blood ' ,5,6013
4993, ' GTEX-UPJH-0726-SM-4IHJW_blood ' ,5,6014
4994, ' GTEX-XLM4-0426-SM-4AT54_blood ' ,5,6016
4995, ' GTEX-RN64-0526-SM-2TC5P_blood ' ,5,6017
4996, ' GTEX-TKQ2-1026-SM-33HB7_blood ' ,5,6019
4997, ' GTEX-S33H-2426-SM-2XCB2_blood ' ,5,6020
4998, ' GTEX-PW2O-1926-SM-2S1OB_blood ' ,5,6021
4999, ' GTEX-POMQ-2126-SM-2S1OJ_blood ' ,5,6022
5000, ' GTEX-WYVS-2526-SM-3NMAT_blood ' ,5,6023
5001, ' GTEX-WZTO-1126-SM-3NM93_blood ' ,5,6024
5002, ' GTEX-RWSA-0526-SM-2XCBC_blood ' ,5,6025
5003, ' GTEX-QEG4-1226-SM-2S1P6_blood ' ,5,6026
5004, ' GTEX-RTLS-0426-SM-2TF5K_blood ' ,5,6027
5005, ' GTEX-RU72-1226-SM-2TF6N_blood ' ,5,6028
5006, ' GTEX-OOBJ-1826-SM-3NB1C_blood ' ,5,6029
5007, ' GTEX-QV44-2226-SM-447A3_blood ' ,5,6030
5008, ' GTEX-X62O-1626-SM-46MW9_blood ' ,5,6031
5009, ' GTEX-V1D1-2626-SM-4JBJH_blood ' ,5,6032
5010, ' GTEX-RVPV-0226-SM-2TF6W_blood ' ,5,6033
5011, ' GTEX-WL46-0526-SM-3LK7W_blood ' ,5,6034
5012, ' GTEX-T6MN-0426-SM-32PMF_blood ' ,5,6035
5013, ' GTEX-S7SE-0526-SM-2XCD8_blood ' ,5,6036
5014, ' GTEX-WHPG-2326-SM-3NMBP_blood ' ,5,6037
5015, ' GTEX-XOT4-0426-SM-4B66T_blood ' ,5,6038
5016, ' GTEX-QXCU-0226-SM-2TC5W_blood ' ,5,6039
5017, ' GTEX-XUYS-0426-SM-47JX3_blood ' ,5,6040
5018, ' GTEX-T2IS-1026-SM-32QP1_blood ' ,5,6041
5019, ' GTEX-P78B-0726-SM-2S1O2_blood ' ,5,6042
5020, ' GTEX-WFON-2526-SM-3LK7P_blood ' ,5,6043
5021, ' GTEX-XAJ8-1226-SM-47JYS_blood ' ,5,6044
5022, ' GTEX-WHWD-2426-SM-3LK6S_blood ' ,5,6045
5023, ' GTEX-XGQ4-2426-SM-4AT55_blood ' ,5,6046
5024, ' GTEX-OXRL-1826-SM-2YUMV_blood ' ,5,6047
5025, ' GTEX-OXRK-0526-SM-3NB2F_blood ' ,5,6048
5026, ' GTEX-W5WG-2226-SM-4LMI3_blood ' ,5,6049
5027, ' GTEX-XQ8I-0826-SM-4BOOE_blood ' ,5,6050
5028, ' GTEX-XPT6-2226-SM-4B66R_blood ' ,5,6051
5029, ' GTEX-V955-2626-SM-3NM9F_blood ' ,5,6052
5030, ' GTEX-T6MO-1926-SM-32QOJ_blood ' ,5,6053
5031, ' GTEX-R55C-1826-SM-3GADI_blood ' ,5,6054
5032, ' GTEX-PLZ6-1626-SM-3NB23_blood ' ,5,6055
5033, ' GTEX-T8EM-1626-SM-3DB7K_blood ' ,5,6056
5034, ' GTEX-WYJK-0426-SM-3NM9G_blood ' ,5,6057
5035, ' GTEX-WOFM-1726-SM-3MJFA_blood ' ,5,6058
5036, ' GTEX-RWS6-2326-SM-2XCB4_blood ' ,5,6059
5037, ' GTEX-X5EB-2626-SM-4E3HZ_blood ' ,5,6060
5038, ' GTEX-WRHK-1726-SM-3MJFK_blood ' ,5,6061
5039, ' GTEX-SNOS-1726-SM-32PLN_blood ' ,5,6062
5040, ' GTEX-UJHI-1926-SM-3DB8Z_blood ' ,5,6063
5041, ' GTEX-XUW1-0726-SM-4BOP5_blood ' ,5,6064
5042, ' GTEX-PSDG-0526-SM-2S1OH_blood ' ,5,6065
5043, ' GTEX-PWCY-2226-SM-2S1OP_blood ' ,5,6066
5044, ' GTEX-WY7C-2826-SM-3NB3Q_blood ' ,5,6067
5045, ' GTEX-WYBS-0426-SM-3NM9M_blood ' ,5,6068
5046, ' GTEX-S4UY-0426-SM-3K2AF_blood ' ,5,6069
5047, ' GTEX-T5JC-0226-SM-32PMA_blood ' ,5,6070
5048, ' GTEX-WHSE-1126-SM-3NMBU_blood ' ,5,6071
5049, ' GTEX-OIZH-1826-SM-2YUNP_blood ' ,5,6072
5050, ' GTEX-U4B1-1926-SM-3DB9E_blood ' ,5,6073
5051, ' GTEX-S3XE-1826-SM-3K2B4_blood ' ,5,6074
5052, ' GTEX-XUZC-2026-SM-4BRW9_blood ' ,5,6075
5053, ' GTEX-WFG7-2326-SM-3GIKV_blood ' ,5,6085
5054, ' GTEX-S7SF-2226-SM-3K2BG_blood ' ,5,6089
5055, ' GTEX-S4Z8-2026-SM-3K2A9_blood ' ,5,6091
5056, ' GTEX-O5YV-1626-SM-2YUNJ_blood ' ,5,6093
5057, ' GTEX-NFK9-0526-SM-2YUNL_blood ' ,5,6094
5058, ' GTEX-OHPK-1826-SM-2YUMR_blood ' ,5,6095
5059, ' GTEX-PWN1-1826-SM-2S1PE_blood ' ,5,6096
5060, ' GTEX-X4EP-0826-SM-3P5YK_blood ' ,5,6097
5061, ' GTEX-XPVG-2926-SM-4B66G_blood ' ,5,6098
5062, ' GTEX-U8T8-0326-SM-3DB93_blood ' ,5,6099
5063, ' GTEX-XMK1-2526-SM-4B666_blood ' ,5,6100
5064, ' GTEX-PWOO-2426-SM-2S1OV_blood ' ,5,6101
5065, ' GTEX-Q2AG-0526-SM-2S1PW_blood ' ,5,6102
5066, ' GTEX-RUSQ-1926-SM-2TF6K_blood ' ,5,6103
5067, ' GTEX-X4XY-0526-SM-46MW1_blood ' ,5,6104
5068, ' GTEX-QV31-1626-SM-2S1QC_blood ' ,5,6106
5069, ' GTEX-Q2AH-2026-SM-2S1PX_blood ' ,5,6108
5070, ' GTEX-QCQG-1926-SM-2S1PI_blood ' ,5,6109
5071, ' GTEX-WWYW-0426-SM-3NB31_blood ' ,5,6110
5072, ' GTEX-OXRP-2426-SM-2S1NR_blood ' ,5,6112
5073, ' GTEX-TMMY-0626-SM-33HBD_blood ' ,5,6113
5074, ' GTEX-OHPM-1826-SM-2YUNF_blood ' ,5,6114
5075, ' GTEX-P4PP-1826-SM-2S1NT_blood ' ,5,6116
5076, ' GTEX-S95S-1626-SM-2XCDJ_blood ' ,5,6118
5077, ' GTEX-XYKS-2626-SM-4BRUT_blood ' ,5,6120
5078, ' GTEX-PLZ4-1326-SM-2S1O7_blood ' ,5,6121
