geneset,lib,geneset2
6661, ' MP:0006321_increased_myocardial_fiber_number ' ,4,10296
6662, ' MP:0006323_abnormal_extraembryonic_mesoderm_development ' ,4,10297
6663, ' MP:0006335_abnormal_hearing_electrophysiology ' ,4,10299
6664, ' MP:0006336_abnormal_otoacoustic_response ' ,4,10300
6665, ' MP:0006337_abnormal_first_pharyngeal_arch_morphology ' ,4,10301
6666, ' MP:0006338_abnormal_second_pharyngeal_arch_morphology ' ,4,10302
6667, ' MP:0006339_abnormal_third_pharyngeal_arch_morphology ' ,4,10303
6668, ' MP:0006340_abnormal_fourth_pharyngeal_arch_morphology ' ,4,10304
6669, ' MP:0006341_small_first_pharyngeal_arch ' ,4,10305
6670, ' MP:0006344_small_second_pharyngeal_arch ' ,4,10306
6671, ' MP:0006345_absent_second_pharyngeal_arch ' ,4,10307
6672, ' MP:0006346_small_pharyngeal_arch ' ,4,10308
6673, ' MP:0006353_increased_glycosylated_hemoglobin_level ' ,4,10309
6674, ' MP:0006354_abnormal_fourth_pharyngeal_arch_artery_morphology ' ,4,10310
6675, ' MP:0006355_abnormal_sixth_pharyngeal_arch_artery_morphology ' ,4,10311
6676, ' MP:0006356_abnormal_third_pharyngeal_arch_artery_morphology ' ,4,10312
6677, ' MP:0006357_abnormal_circulating_mineral_level ' ,4,10313
6678, ' MP:0006359_absent_startle_reflex ' ,4,10315
6679, ' MP:0006361_abnormal_female_germ_cell_morphology ' ,4,10316
6680, ' MP:0006365_absent_guard_hair ' ,4,10318
6681, ' MP:0006366_absent_zigzag_hairs ' ,4,10319
6682, ' MP:0006372_impaired_placental_function ' ,4,10320
6683, ' MP:0006375_increased_circulating_angiotensinogen_level ' ,4,10321
6684, ' MP:0006376_decreased_circulating_angiotensinogen_level ' ,4,10322
6685, ' MP:0006378_abnormal_spermatogonia_morphology ' ,4,10323
6686, ' MP:0006382_abnormal_lung_epithelium_morphology ' ,4,10326
6687, ' MP:0006387_abnormal_T_cell_number ' ,4,10328
6688, ' MP:0006394_abnormal_vertebral_epiphyseal_plate_morphology ' ,4,10329
6689, ' MP:0006395_abnormal_epiphyseal_plate_morphology ' ,4,10330
6690, ' MP:0006397_disorganized_long_bone_epiphyseal_plate ' ,4,10332
6691, ' MP:0006398_increased_long_bone_epiphyseal_plate_size ' ,4,10333
6692, ' MP:0006399_abnormal_long_bone_epiphyseal_ossification_zone_morphology ' ,4,10334
6693, ' MP:0006400_decreased_molar_number ' ,4,10335
6694, ' MP:0006401_absent_male_preputial_gland ' ,4,10336
6695, ' MP:0006402_small_molars ' ,4,10337
6696, ' MP:0006413_increased_T_cell_apoptosis ' ,4,10339
6697, ' MP:0006415_absent_testes ' ,4,10341
6698, ' MP:0006418_abnormal_testis_cord_formation ' ,4,10342
6699, ' MP:0006419_disorganized_testis_cords ' ,4,10343
6700, ' MP:0006423_dilated_rete_testis ' ,4,10344
6701, ' MP:0006429_abnormal_hyaline_cartilage_morphology ' ,4,10345
6702, ' MP:0006432_abnormal_costal_cartilage_morphology ' ,4,10346
6703, ' MP:0006433_abnormal_articular_cartilage_morphology ' ,4,10347
6704, ' MP:0008001_hypochlorhydria ' ,4,10349
6705, ' MP:0008006_increased_stomach_pH ' ,4,10351
6706, ' MP:0008009_delayed_cellular_replicative_senescence ' ,4,10353
6707, ' MP:0008011_intestine_polyps ' ,4,10354
6708, ' MP:0008014_increased_lung_tumor_incidence ' ,4,10355
6709, ' MP:0008023_abnormal_styloid_process_morphology ' ,4,10358
6710, ' MP:0008024_absent_lymph_nodes ' ,4,10359
6711, ' MP:0008025_brain_vacuoles ' ,4,10360
6712, ' MP:0008026_abnormal_brain_white_matter_morphology ' ,4,10361
6713, ' MP:0008027_abnormal_spinal_cord_white_matter_morphology ' ,4,10362
6714, ' MP:0008028_pregnancy-related_premature_death ' ,4,10363
6715, ' MP:0008029_abnormal_paraxial_mesoderm_morphology ' ,4,10364
6716, ' MP:0008031_decreased_Cajal-Retzius_cell_number ' ,4,10365
6717, ' MP:0008033_impaired_lipolysis ' ,4,10366
6718, ' MP:0008034_enhanced_lipolysis ' ,4,10367
6719, ' MP:0008035_behavioral_arrest ' ,4,10368
6720, ' MP:0008036_abnormal_NK_T_cell_morphology ' ,4,10369
6721, ' MP:0008042_abnormal_NK_T_cell_physiology ' ,4,10373
6722, ' MP:0008046_absent_NK_cells ' ,4,10376
6723, ' MP:0008049_increased_memory_T_cell_number ' ,4,10377
6724, ' MP:0008050_decreased_memory_T_cell_number ' ,4,10378
6725, ' MP:0008051_abnormal_memory_T_cell_physiology ' ,4,10379
6726, ' MP:0008053_abnormal_NK_cell_differentiation ' ,4,10380
6727, ' MP:0008054_abnormal_uterine_NK_cell_morphology ' ,4,10381
6728, ' MP:0008055_increased_urine_osmolality ' ,4,10382
6729, ' MP:0008056_abnormal_retinal_ganglion_cell_morphology ' ,4,10383
6730, ' MP:0008059_abnormal_podocyte_foot_process_morphology ' ,4,10386
6731, ' MP:0008060_abnormal_podocyte_slit_diaphragm_morphology ' ,4,10387
6732, ' MP:0008061_absent_podocyte_slit_diaphragm ' ,4,10388
6733, ' MP:0008065_short_endolymphatic_duct ' ,4,10389
6734, ' MP:0008067_retinal_ganglion_cell_degeneration ' ,4,10390
6735, ' MP:0008069_abnormal_joint_mobility ' ,4,10391
6736, ' MP:0008070_absent_T_cells ' ,4,10392
6737, ' MP:0008071_absent_B_cells ' ,4,10393
6738, ' MP:0008073_abnormal_CD4-positive__alpha_beta_T_cell_number ' ,4,10394
6739, ' MP:0008086_increased_T-helper_1_cell_number ' ,4,10403
6740, ' MP:0008088_abnormal_T-helper_1_cell_differentiation ' ,4,10404
6741, ' MP:0008090_increased_T-helper_2_cell_number ' ,4,10405
6742, ' MP:0008091_decreased_T-helper_2_cell_number ' ,4,10406
6743, ' MP:0008092_abnormal_T-helper_2_cell_differentiation ' ,4,10407
6744, ' MP:0008098_decreased_plasma_cell_number ' ,4,10409
6745, ' MP:0008099_abnormal_plasma_cell_differentiation ' ,4,10410
6746, ' MP:0008102_lymph_node_hyperplasia ' ,4,10412
6747, ' MP:0008105_increased_amacrine_cell_number ' ,4,10413
6748, ' MP:0008106_decreased_amacrine_cell_number ' ,4,10414
6749, ' MP:0008109_abnormal_small_intestinal_microvillus_morphology ' ,4,10417
6750, ' MP:0008111_abnormal_granulocyte_differentiation ' ,4,10418
6751, ' MP:0008112_abnormal_monocyte_differentiation ' ,4,10419
6752, ' MP:0008113_abnormal_macrophage_differentiation ' ,4,10420
6753, ' MP:0008115_abnormal_dendritic_cell_differentiation ' ,4,10422
6754, ' MP:0008118_absent_Langerhans_cell ' ,4,10423
6755, ' MP:0008119_decreased_Langerhans_cell_number ' ,4,10424
6756, ' MP:0008122_decreased_myeloid_dendritic_cell_number ' ,4,10425
6757, ' MP:0008124_decreased_plasmacytoid_dendritic_cell_number ' ,4,10426
6758, ' MP:0008126_increased_dendritic_cell_number ' ,4,10427
6759, ' MP:0008128_abnormal_brain_internal_capsule_morphology ' ,4,10429
6760, ' MP:0008129_absent_brain_internal_capsule ' ,4,10430
6761, ' MP:0008133_decreased_Peyer's_patch_number ' ,4,10431
6762, ' MP:0008135_small_Peyer's_patches ' ,4,10432
6763, ' MP:0008136_enlarged_Peyer's_patches ' ,4,10433
6764, ' MP:0008138_absent_podocyte_foot_process ' ,4,10434
6765, ' MP:0008139_fused_podocyte_foot_processes ' ,4,10435
6766, ' MP:0008140_podocyte_foot_process_effacement ' ,4,10436
6767, ' MP:0008141_decreased_small_intestinal_microvillus_size ' ,4,10437
6768, ' MP:0008142_decreased_small_intestinal_villus_size ' ,4,10438
6769, ' MP:0008149_abnormal_costovertebral_joint_morphology ' ,4,10442
6770, ' MP:0008150_decreased_diameter_of_long_bones ' ,4,10443
6771, ' MP:0008151_increased_diameter_of_long_bones ' ,4,10444
6772, ' MP:0008152_decreased_diameter_of_femur ' ,4,10445
6773, ' MP:0008156_decreased_diameter_of_tibia ' ,4,10446
6774, ' MP:0008158_increased_diameter_of_femur ' ,4,10447
6775, ' MP:0008160_increased_diameter_of_humerus ' ,4,10448
6776, ' MP:0008161_increased_diameter_of_radius ' ,4,10449
6777, ' MP:0008162_increased_diameter_of_tibia ' ,4,10450
6778, ' MP:0008163_increased_diameter_of_ulna ' ,4,10451
6779, ' MP:0008167_increased_B-1a_cell_number ' ,4,10452
6780, ' MP:0008169_increased_B-1b_cell_number ' ,4,10454
6781, ' MP:0008170_decreased_B-1b_cell_number ' ,4,10455
6782, ' MP:0008171_abnormal_mature_B_cell_morphology ' ,4,10456
6783, ' MP:0008173_increased_follicular_B_cell_number ' ,4,10457
6784, ' MP:0008178_decreased_germinal_center_B_cell_number ' ,4,10460
6785, ' MP:0008179_absent_germinal_center_B_cells ' ,4,10461
6786, ' MP:0008180_abnormal_marginal_zone_B_cell_morphology ' ,4,10462
6787, ' MP:0008183_absent_marginal_zone_B_cells ' ,4,10465
6788, ' MP:0008186_increased_pro-B_cell_number ' ,4,10466
6789, ' MP:0008189_increased_transitional_stage_B_cell_number ' ,4,10467
6790, ' MP:0008190_decreased_transitional_stage_B_cell_number ' ,4,10468
6791, ' MP:0008191_abnormal_follicular_B_cell_physiology ' ,4,10469
6792, ' MP:0008192_abnormal_germinal_center_B_cell_physiology ' ,4,10470
6793, ' MP:0008193_abnormal_marginal_zone_B_cell_physiology ' ,4,10471
6794, ' MP:0008201_absent_follicular_dendritic_cells ' ,4,10472
6795, ' MP:0008203_absent_B-1a_cells ' ,4,10473
6796, ' MP:0008207_decreased_B-2_B_cell_number ' ,4,10474
6797, ' MP:0008212_absent_mature_B_cells ' ,4,10479
6798, ' MP:0008214_increased_immature_B_cell_number ' ,4,10480
6799, ' MP:0008221_abnormal_hippocampal_commissure_morphology ' ,4,10483
6800, ' MP:0008222_decreased_hippocampal_commissure_size ' ,4,10484
6801, ' MP:0008223_absent_hippocampal_commissure ' ,4,10485
6802, ' MP:0008226_decreased_anterior_commissure_size ' ,4,10487
6803, ' MP:0008227_absent_anterior_commissure ' ,4,10488
6804, ' MP:0008234_absent_spleen_marginal_zone ' ,4,10489
6805, ' MP:0008237_abnormal_ventral_coat_pigmentation ' ,4,10492
6806, ' MP:0008240_abnormal_spleen_marginal_zone_macrophage_morphology ' ,4,10493
6807, ' MP:0008241_abnormal_metallophilic_macrophage_morphology ' ,4,10494
6808, ' MP:0008245_abnormal_alveolar_macrophage_morphology ' ,4,10495
6809, ' MP:0008246_abnormal_leukocyte_morphology ' ,4,10496
6810, ' MP:0008247_abnormal_mononuclear_cell_morphology ' ,4,10497
6811, ' MP:0008249_abnormal_common_lymphocyte_progenitor_cell_morphology ' ,4,10498
6812, ' MP:0008250_abnormal_myeloid_leukocyte_morphology ' ,4,10499
6813, ' MP:0008253_absent_megakaryocytes ' ,4,10500
6814, ' MP:0008254_increased_megakaryocyte_cell_number ' ,4,10501
6815, ' MP:0008255_decreased_megakaryocyte_cell_number ' ,4,10502
6816, ' MP:0008257_thin_myometrium ' ,4,10503
6817, ' MP:0008258_thin_endometrium ' ,4,10504
6818, ' MP:0008259_abnormal_optic_disc_morphology ' ,4,10505
6819, ' MP:0008265_abnormal_hippocampus_CA2_region_morphology ' ,4,10509
6820, ' MP:0008272_abnormal_endochondral_bone_ossification ' ,4,10512
6821, ' MP:0008273_abnormal_intramembranous_bone_ossification ' ,4,10513
6822, ' MP:0008274_failure_of_bone_ossification ' ,4,10514
6823, ' MP:0008278_failure_of_sternum_ossification ' ,4,10516
6824, ' MP:0008279_arrest_of_spermiogenesis ' ,4,10517
6825, ' MP:0008282_enlarged_hippocampus ' ,4,10519
6826, ' MP:0008284_abnormal_hippocampus_pyramidal_cell_layer ' ,4,10521
6827, ' MP:0008285_abnormal_hippocampus_granule_cell_layer ' ,4,10522
6828, ' MP:0008288_abnormal_adrenal_cortex_morphology ' ,4,10523
6829, ' MP:0008289_abnormal_adrenal_medulla_morphology ' ,4,10524
6830, ' MP:0008291_abnormal_adrenocortical_cell_morphology ' ,4,10525
6831, ' MP:0008294_abnormal_adrenal_gland_zona_fasciculata_morphology ' ,4,10526
6832, ' MP:0008295_abnormal_adrenal_gland_zona_reticularis_morphology ' ,4,10527
6833, ' MP:0008297_retention_of_the_adrenal_gland_x-zone ' ,4,10528
6834, ' MP:0008299_adrenal_cortical_hyperplasia ' ,4,10529
6835, ' MP:0008307_short_scala_media ' ,4,10530
6836, ' MP:0008317_abnormal_paravertebral_ganglion_morphology ' ,4,10531
6837, ' MP:0008320_absent_adenohypophysis ' ,4,10532
6838, ' MP:0008321_small_adenohypophysis ' ,4,10533
6839, ' MP:0008325_abnormal_gonadotroph_morphology ' ,4,10534
6840, ' MP:0008327_abnormal_corticotroph_morphology ' ,4,10535
6841, ' MP:0008329_decreased_somatotroph_cell_number ' ,4,10536
6842, ' MP:0008330_absent_somatotrophs ' ,4,10537
6843, ' MP:0008332_decreased_lactotroph_cell_number ' ,4,10538
6844, ' MP:0008333_absent_lactotrophs ' ,4,10539
6845, ' MP:0008335_decreased_gonadotroph_cell_number ' ,4,10540
6846, ' MP:0008337_increased_thyrotroph_cell_number ' ,4,10541
6847, ' MP:0008338_decreased_thyrotroph_cell_number ' ,4,10542
6848, ' MP:0008343_abnormal_gamma-delta_T_cell_morphology ' ,4,10543
6849, ' MP:0008346_increased_gamma-delta_T_cell_number ' ,4,10544
6850, ' MP:0008349_abnormal_gamma-delta_intraepithelial_T_cell_morphology ' ,4,10547
6851, ' MP:0008351_decreased_gamma-delta_intraepithelial_T_cell_number ' ,4,10548
6852, ' MP:0008356_abnormal_gamma-delta_T_cell_differentiation ' ,4,10549
6853, ' MP:0008365_adenohypophysis_hypoplasia ' ,4,10550
6854, ' MP:0008380_abnormal_gonial_bone_morphology ' ,4,10551
6855, ' MP:0008381_absent_gonial_bone ' ,4,10552
6856, ' MP:0008382_gonial_bone_hypoplasia ' ,4,10553
6857, ' MP:0008387_hypochromic_anemia ' ,4,10554
6858, ' MP:0008388_hypochromic_microcytic_anemia ' ,4,10555
6859, ' MP:0008390_abnormal_primordial_germ_cell_proliferation ' ,4,10556
6860, ' MP:0008391_abnormal_primordial_germ_cell_morphology ' ,4,10557
6861, ' MP:0008392_decreased_primordial_germ_cell_number ' ,4,10558
6862, ' MP:0008393_absent_primordial_germ_cells ' ,4,10559
6863, ' MP:0008399_abnormal_alpha-beta_intraepithelial_T_cell_morphology ' ,4,10562
6864, ' MP:0008401_abnormal_CD8_positive__alpha-beta_intraepithelial_T_cell_morphology ' ,4,10563
6865, ' MP:0008404_increased_cellular_sensitivity_to_methylmethanesulfonate ' ,4,10564
6866, ' MP:0008411_decreased_cellular_sensitivity_to_ultraviolet_irradiation ' ,4,10567
6867, ' MP:0008418_abnormal_cutaneous_elastic_fiber_morphology ' ,4,10571
6868, ' MP:0008431_abnormal_short_term_spatial_reference_memory ' ,4,10573
6869, ' MP:0008439_abnormal_cortical_plate_morphology ' ,4,10576
6870, ' MP:0008440_abnormal_subplate_morphology ' ,4,10577
6871, ' MP:0008441_thin_cortical_plate ' ,4,10578
6872, ' MP:0008444_retinal_cone_cell_degeneration ' ,4,10579
6873, ' MP:0008446_decreased_retinal_cone_cell_number ' ,4,10580
6874, ' MP:0008449_abnormal_retinal_cone_cell_outer_segment_morphology ' ,4,10581
6875, ' MP:0008451_retinal_rod_cell_degeneration ' ,4,10583
6876, ' MP:0008453_decreased_retinal_rod_cell_number ' ,4,10584
6877, ' MP:0008454_absent_retinal_rod_cells ' ,4,10585
6878, ' MP:0008456_abnormal_retinal_rod_cell_outer_segment_morphology ' ,4,10586
6879, ' MP:0008457_abnormal_cortical_intermediate_zone_morphology ' ,4,10587
6880, ' MP:0008461_left_atrial_isomerism ' ,4,10589
6881, ' MP:0008462_abnormal_medium_spiny_neuron_morphology ' ,4,10590
6882, ' MP:0008463_abnormal_peripheral_lymph_node_morphology ' ,4,10591
6883, ' MP:0008464_absent_peripheral_lymph_nodes ' ,4,10592
6884, ' MP:0008465_absent_mesenteric_lymph_nodes ' ,4,10593
6885, ' MP:0008466_enlarged_mesenteric_lymph_nodes ' ,4,10594
6886, ' MP:0008469_abnormal_protein_level ' ,4,10595
6887, ' MP:0008471_abnormal_spleen_primary_B_follicle_morphology ' ,4,10597
6888, ' MP:0008473_abnormal_spleen_follicular_dendritic_cell_network ' ,4,10598
6889, ' MP:0008474_absent_spleen_germinal_center ' ,4,10599
6890, ' MP:0008477_decreased_spleen_red_pulp_amount ' ,4,10602
6891, ' MP:0008478_increased_spleen_white_pulp_amount ' ,4,10603
6892, ' MP:0008479_decreased_spleen_white_pulp_amount ' ,4,10604
6893, ' MP:0008480_absent_eye_pigmentation ' ,4,10605
6894, ' MP:0008481_increased_spleen_germinal_center_number ' ,4,10606
6895, ' MP:0008482_decreased_spleen_germinal_center_number ' ,4,10607
6896, ' MP:0008483_increased_spleen_germinal_center_size ' ,4,10608
6897, ' MP:0008484_decreased_spleen_germinal_center_size ' ,4,10609
6898, ' MP:0008486_decreased_muscle_spindle_number ' ,4,10610
6899, ' MP:0008487_abnormal_mesonephros_morphology ' ,4,10611
6900, ' MP:0008488_abnormal_semicircular_canal_ampulla_morphology ' ,4,10612
6901, ' MP:0008493_alpha-synuclein_inclusion_body ' ,4,10614
6902, ' MP:0008501_increased_IgG2b_level ' ,4,10621
6903, ' MP:0008503_abnormal_spinal_cord_grey_matter_morphology ' ,4,10623
6904, ' MP:0008504_abnormal_adrenal_chromaffin_cell_morphology ' ,4,10624
6905, ' MP:0008507_thin_retinal_ganglion_layer ' ,4,10625
6906, ' MP:0008509_disorganized_retinal_ganglion_layer ' ,4,10626
6907, ' MP:0008512_disorganized_retinal_inner_nuclear_layer ' ,4,10628
6908, ' MP:0008513_thin_retinal_inner_plexiform_layer ' ,4,10629
6909, ' MP:0008516_disorganized_retinal_outer_nuclear_layer ' ,4,10631
6910, ' MP:0008519_thin_retinal_outer_plexiform_layer ' ,4,10633
6911, ' MP:0008520_disorganized_retinal_outer_plexiform_layer ' ,4,10634
6912, ' MP:0008522_abnormal_lymph_node_germinal_center_morphology ' ,4,10635
6913, ' MP:0008523_absent_lymph_node_germinal_center ' ,4,10636
6914, ' MP:0008524_increased_plasmacytoid_dendritic_cell_number ' ,4,10637
6915, ' MP:0008525_decreased_cranium_height ' ,4,10638
6916, ' MP:0008526_decreased_cranium_width ' ,4,10639
6917, ' MP:0008530_abnormal_rostral-caudal_patterning_of_the_somites ' ,4,10641
6918, ' MP:0008532_decreased_chemical_nociceptive_threshold ' ,4,10643
6919, ' MP:0008533_abnormal_anterior_visceral_endoderm_morphology ' ,4,10644
6920, ' MP:0008534_enlarged_fourth_ventricle ' ,4,10645
6921, ' MP:0008536_enlarged_third_ventricle ' ,4,10647
6922, ' MP:0008538_decreased_zigzag_hair_amount ' ,4,10649
6923, ' MP:0008539_decreased_susceptibility_to_induced_colitis ' ,4,10650
6924, ' MP:0008542_enlarged_cervical_lymph_nodes ' ,4,10652
6925, ' MP:0008543_atrial_fibrillation ' ,4,10653
6926, ' MP:0008545_absent_sperm_flagellum ' ,4,10655
6927, ' MP:0008552_abnormal_circulating_tumor_necrosis_factor_level ' ,4,10658
6928, ' MP:0008555_abnormal_interferon_secretion ' ,4,10661
6929, ' MP:0008556_abnormal_tumor_necrosis_factor_secretion ' ,4,10662
6930, ' MP:0008559_abnormal_interferon-gamma_secretion ' ,4,10663
6931, ' MP:0008563_decreased_interferon-alpha_secretion ' ,4,10666
6932, ' MP:0008565_decreased_interferon-beta_secretion ' ,4,10667
6933, ' MP:0008568_abnormal_interleukin_secretion ' ,4,10670
6934, ' MP:0008570_lipidosis ' ,4,10671
6935, ' MP:0008571_abnormal_synaptic_bouton_morphology ' ,4,10672
6936, ' MP:0008573_increased_circulating_interferon-alpha_level ' ,4,10674
6937, ' MP:0008574_decreased_circulating_interferon-alpha_level ' ,4,10675
6938, ' MP:0008575_increased_circulating_interferon-beta_level ' ,4,10676
6939, ' MP:0008576_decreased_circulating_interferon-beta_level ' ,4,10677
6940, ' MP:0008578_decreased_circulating_interferon-gamma_level ' ,4,10679
6941, ' MP:0008579_abnormal_Purkinje_cell_differentiation ' ,4,10680
6942, ' MP:0008580_photoreceptor_inner_segment_degeneration ' ,4,10681
6943, ' MP:0008581_disorganized_photoreceptor_inner_segment ' ,4,10682
6944, ' MP:0008582_short_photoreceptor_inner_segment ' ,4,10683
6945, ' MP:0008583_absent_photoreceptor_inner_segment ' ,4,10684
6946, ' MP:0008584_photoreceptor_outer_segment_degeneration ' ,4,10685
6947, ' MP:0008585_absent_photoreceptor_outer_segment ' ,4,10686
6948, ' MP:0008586_disorganized_photoreceptor_outer_segment ' ,4,10687
6949, ' MP:0008587_short_photoreceptor_outer_segment ' ,4,10688
6950, ' MP:0008593_increased_circulating_interleukin-10_level ' ,4,10689
6951, ' MP:0008594_decreased_circulating_interleukin-10_level ' ,4,10690
6952, ' MP:0008599_increased_circulating_interleukin-2_level ' ,4,10693
6953, ' MP:0008600_decreased_circulating_interleukin-2_level ' ,4,10694
6954, ' MP:0008602_increased_circulating_interleukin-4_level ' ,4,10695
6955, ' MP:0008603_decreased_circulating_interleukin-4_level ' ,4,10696
6956, ' MP:0008609_decreased_circulating_interleukin-13_level ' ,4,10697
6957, ' MP:0008614_increased_circulating_interleukin-17_level ' ,4,10698
6958, ' MP:0008617_increased_circulating_interleukin-12_level ' ,4,10699
6959, ' MP:0008618_decreased_circulating_interleukin-12_level ' ,4,10700
6960, ' MP:0008623_increased_circulating_interleukin-3_level ' ,4,10701
6961, ' MP:0008626_increased_circulating_interleukin-5_level ' ,4,10702
6962, ' MP:0008635_increased_circulating_interleukin-18_level ' ,4,10703
6963, ' MP:0008636_decreased_circulating_interleukin-18_level ' ,4,10704
6964, ' MP:0008638_increased_circulating_interleukin-1_alpha_level ' ,4,10705
6965, ' MP:0008639_decreased_circulating_interleukin-1_alpha_level ' ,4,10706
6966, ' MP:0008641_increased_circulating_interleukin-1_beta_level ' ,4,10707
6967, ' MP:0008642_decreased_circulating_interleukin-1_beta_level ' ,4,10708
6968, ' MP:0008647_increased_circulating_interleukin-12b_level ' ,4,10709
6969, ' MP:0008648_decreased_circulating_interleukin-12b_level ' ,4,10710
6970, ' MP:0008654_increased_interleukin-1_alpha_secretion ' ,4,10711
6971, ' MP:0008655_decreased_interleukin-1_alpha_secretion ' ,4,10712
6972, ' MP:0008656_abnormal_interleukin-1_beta_secretion ' ,4,10713
6973, ' MP:0008658_decreased_interleukin-1_beta_secretion ' ,4,10715
6974, ' MP:0008661_decreased_interleukin-10_secretion ' ,4,10717
6975, ' MP:0008663_increased_interleukin-12_secretion ' ,4,10718
6976, ' MP:0008669_increased_interleukin-12b_secretion ' ,4,10720
6977, ' MP:0008672_increased_interleukin-13_secretion ' ,4,10722
6978, ' MP:0008673_decreased_interleukin-13_secretion ' ,4,10723
6979, ' MP:0008681_increased_interleukin-17_secretion ' ,4,10724
6980, ' MP:0008682_decreased_interleukin-17_secretion ' ,4,10725
6981, ' MP:0008691_decreased_interleukin-23_secretion ' ,4,10728
6982, ' MP:0008698_abnormal_interleukin-4_secretion ' ,4,10729
6983, ' MP:0008702_increased_interleukin-5_secretion ' ,4,10732
6984, ' MP:0008703_decreased_interleukin-5_secretion ' ,4,10733
6985, ' MP:0008704_abnormal_interleukin-6_secretion ' ,4,10734
6986, ' MP:0008712_decreased_interleukin-9_secretion ' ,4,10737
6987, ' MP:0008714_increased_lung_carcinoma_incidence ' ,4,10739
6988, ' MP:0008723_impaired_eosinophil_recruitment ' ,4,10744
6989, ' MP:0008727_enlarged_heart_right_atrium ' ,4,10746
6990, ' MP:0008729_decreased_memory_B_cell_number ' ,4,10747
6991, ' MP:0008730_fused_phalanges ' ,4,10748
6992, ' MP:0008731_abnormal_hair_shaft_melanin_granule_morphology ' ,4,10749
6993, ' MP:0008736_micromelia ' ,4,10752
6994, ' MP:0008737_abnormal_spleen_physiology ' ,4,10753
6995, ' MP:0008743_decreased_liver_iron_level ' ,4,10754
6996, ' MP:0008753_abnormal_osteocyte_morphology ' ,4,10758
6997, ' MP:0008754_abnormal_T_cell_receptor_V(D)J_recombination ' ,4,10759
6998, ' MP:0008758_abnormal_T_cell_receptor_beta_chain_V(D)J_recombination ' ,4,10761
6999, ' MP:0008760_abnormal_immunoglobulin_heavy_chain_V(D)J_recombination ' ,4,10762
7000, ' MP:0008764_increased_mast_cell_degranulation ' ,4,10764
7001, ' MP:0008778_abnormal_lymphangiogenesis ' ,4,10769
7002, ' MP:0008779_abnormal_maternal_behavior ' ,4,10770
7003, ' MP:0008782_increased_B_cell_apoptosis ' ,4,10771
7004, ' MP:0008783_decreased_B_cell_apoptosis ' ,4,10772
7005, ' MP:0008784_craniorachischisis ' ,4,10773
7006, ' MP:0008786_abnormal_hindgut_morphology ' ,4,10774
7007, ' MP:0008788_abnormal_fetal_cardiomyocyte_morphology ' ,4,10775
7008, ' MP:0008791_decreased_NK_cell_degranulation ' ,4,10777
7009, ' MP:0008797_facial_cleft ' ,4,10778
7010, ' MP:0008801_abnormal_erythroid_progenitor_cell_morphology ' ,4,10779
7011, ' MP:0008806_increased_circulating_amylase_level ' ,4,10782
7012, ' MP:0008807_increased_liver_iron_level ' ,4,10783
7013, ' MP:0008808_decreased_spleen_iron_level ' ,4,10784
7014, ' MP:0008809_increased_spleen_iron_level ' ,4,10785
7015, ' MP:0008816_petechiae ' ,4,10789
7016, ' MP:0008818_abnormal_interfrontal_bone_morphology ' ,4,10791
7017, ' MP:0008822_decreased_blood_uric_acid_level ' ,4,10793
7018, ' MP:0008828_abnormal_lymph_node_cell_ratio ' ,4,10797
7019, ' MP:0008831_abnormal_insulin-like_growth_factor_I_level ' ,4,10799
7020, ' MP:0008837_increased_transforming_growth_factor_level ' ,4,10800
7021, ' MP:0008838_decreased_transforming_growth_factor_level ' ,4,10801
7022, ' MP:0008839_absent_acrosome ' ,4,10802
7023, ' MP:0008841_ruptured_lens_capsule ' ,4,10804
7024, ' MP:0008842_lipofuscinosis ' ,4,10805
7025, ' MP:0008845_abnormal_paraventricular_hypothalamic_nucleus_morphology ' ,4,10808
7026, ' MP:0008846_abnormal_supraoptic_nucleus_morphology ' ,4,10809
7027, ' MP:0008847_abnormal_suprachiasmatic_nucleus_morphology ' ,4,10810
7028, ' MP:0008850_increased_hemoglobin_concentration_distribution_width ' ,4,10811
7029, ' MP:0008852_retinal_neovascularization ' ,4,10812
7030, ' MP:0008853_decreased_abdominal_adipose_tissue_amount ' ,4,10813
7031, ' MP:0008854_bleb ' ,4,10814
7032, ' MP:0008856_fetal_bleb ' ,4,10815
7033, ' MP:0008858_abnormal_hair_cycle_anagen_phase ' ,4,10816
7034, ' MP:0008859_abnormal_hair_cycle_catagen_phase ' ,4,10817
7035, ' MP:0008861_abnormal_hair_shedding ' ,4,10818
7036, ' MP:0008868_abnormal_granulosa_cell_morphology ' ,4,10820
7037, ' MP:0008869_anovulation ' ,4,10821
7038, ' MP:0008871_abnormal_ovarian_follicle_number ' ,4,10822
7039, ' MP:0008878_abnormal_DNA_methylation_during_gametogenesis ' ,4,10828
7040, ' MP:0008879_submandibular_gland_inflammation ' ,4,10829
7041, ' MP:0008880_lacrimal_gland_inflammation ' ,4,10830
7042, ' MP:0008882_abnormal_enterocyte_physiology ' ,4,10831
7043, ' MP:0008883_abnormal_enterocyte_proliferation ' ,4,10832
7044, ' MP:0008884_abnormal_enterocyte_apoptosis ' ,4,10833
7045, ' MP:0008885_increased_enterocyte_apoptosis ' ,4,10834
7046, ' MP:0008891_decreased_hepatocyte_apoptosis ' ,4,10835
7047, ' MP:0008893_detached_sperm_flagellum ' ,4,10837
